RiderID,TripNumber,ClipName,ClipFramePath,VideoName,FramePath,Time,Press,Pass_Distance,NearMiss,Seconds,SignedSpeed
22,8,PassingEvent_Duration10s_006186.mp4,PassingEvent_Duration10s_006186,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:05:20.271000,0,138.0,0,336,60.0
22,8,PassingEvent_Duration10s_006187.mp4,PassingEvent_Duration10s_006187,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:05:22.720000,0,159.0,0,365,60.0
22,8,PassingEvent_Duration10s_006188.mp4,PassingEvent_Duration10s_006188,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:05:27.475000,0,83.0,1,356,60.0
22,8,PassingEvent_Duration10s_006189.mp4,PassingEvent_Duration10s_006189,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:05:49.590000,0,265.0,0,384,60.0
22,8,PassingEvent_Duration10s_006254.mp4,PassingEvent_Duration10s_006254,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:05:58.907000,0,123.0,0,412,50.0
22,8,PassingEvent_Duration10s_006256.mp4,PassingEvent_Duration10s_006256,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:11.341000,0,99.0,1,391,50.0
22,8,PassingEvent_Duration10s_006257.mp4,PassingEvent_Duration10s_006257,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:17.746000,0,83.0,1,422,50.0
22,8,PassingEvent_Duration10s_006258.mp4,PassingEvent_Duration10s_006258,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:21.548000,0,85.0,1,414,50.0
22,8,PassingEvent_Duration10s_006259.mp4,PassingEvent_Duration10s_006259,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:24.750000,0,128.0,0,429,50.0
22,8,PassingEvent_Duration10s_006255.mp4,PassingEvent_Duration10s_006255,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:03.336000,0,109.0,0,383,50.0
22,8,PassingEvent_Duration10s_006260.mp4,PassingEvent_Duration10s_006260,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:38.590000,0,73.0,1,433,50.0
22,8,PassingEvent_Duration10s_006261.mp4,PassingEvent_Duration10s_006261,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:45.964000,0,115.0,0,463,50.0
22,8,PassingEvent_Duration10s_006262.mp4,PassingEvent_Duration10s_006262,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:06:55.471000,0,97.0,1,443,50.0
22,8,PassingEvent_Duration10s_006190.mp4,PassingEvent_Duration10s_006190,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:06:56.935000,0,139.0,0,472,60.0
22,8,PassingEvent_Duration10s_006263.mp4,PassingEvent_Duration10s_006263,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:07:25.391000,0,109.0,0,468,50.0
22,8,PassingEvent_Duration10s_006264.mp4,PassingEvent_Duration10s_006264,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:07:29.894000,0,139.0,0,503,50.0
22,8,PassingEvent_Duration10s_006265.mp4,PassingEvent_Duration10s_006265,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:07:35.970000,0,97.0,1,513,50.0
22,8,PassingEvent_Duration10s_006191.mp4,PassingEvent_Duration10s_006191,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:07:37.562000,0,203.0,0,491,60.0
22,8,PassingEvent_Duration10s_006192.mp4,PassingEvent_Duration10s_006192,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:07:40.876000,0,147.0,0,513,60.0
22,8,PassingEvent_Duration10s_006193.mp4,PassingEvent_Duration10s_006193,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:07:43.278000,0,122.0,0,480,60.0
22,8,PassingEvent_Duration10s_006194.mp4,PassingEvent_Duration10s_006194,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:07:46.780000,0,204.0,0,513,60.0
22,8,PassingEvent_Duration10s_006195.mp4,PassingEvent_Duration10s_006195,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:07:48.481000,0,185.0,0,497,60.0
22,8,PassingEvent_Duration10s_006196.mp4,PassingEvent_Duration10s_006196,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:07:52.684000,0,233.0,0,513,60.0
22,8,PassingEvent_Duration10s_006197.mp4,PassingEvent_Duration10s_006197,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:07:54.485000,0,267.0,0,503,60.0
22,8,PassingEvent_Duration10s_006198.mp4,PassingEvent_Duration10s_006198,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:08:00.689000,0,230.0,0,521,60.0
22,8,PassingEvent_Duration10s_006200.mp4,PassingEvent_Duration10s_006200,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:08:14.980000,0,209.0,0,553,60.0
22,8,PassingEvent_Duration10s_006201.mp4,PassingEvent_Duration10s_006201,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:08:19.702000,0,233.0,0,541,60.0
22,8,PassingEvent_Duration10s_006202.mp4,PassingEvent_Duration10s_006202,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:08:25.206000,0,245.0,0,517,50.0
22,8,PassingEvent_Duration10s_006203.mp4,PassingEvent_Duration10s_006203,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:08:30.409000,0,248.0,0,535,60.0
22,8,PassingEvent_Duration10s_006266.mp4,PassingEvent_Duration10s_006266,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:08:46.872000,0,98.0,1,578,50.0
22,8,PassingEvent_Duration10s_006267.mp4,PassingEvent_Duration10s_006267,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:08:49.974000,0,50.0,1,587,50.0
22,8,PassingEvent_Duration10s_006199.mp4,PassingEvent_Duration10s_006199,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:08:06.794000,0,157.0,0,534,60.0
22,8,PassingEvent_Duration10s_006269.mp4,PassingEvent_Duration10s_006269,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:09:10.988000,0,112.0,0,609,50.0
22,8,PassingEvent_Duration10s_006204.mp4,PassingEvent_Duration10s_006204,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:09:16.240000,0,109.0,0,570,60.0
22,8,PassingEvent_Duration10s_006268.mp4,PassingEvent_Duration10s_006268,Trip_8.1_GP010017.LRV,MPDS_022/Trip_8.1_GP010017,00:09:02.782000,0,136.0,0,589,50.0
22,8,PassingEvent_Duration10s_006205.mp4,PassingEvent_Duration10s_006205,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:09:20.142000,0,69.0,1,569,60.0
22,8,PassingEvent_Duration10s_006206.mp4,PassingEvent_Duration10s_006206,Trip_8.0_GOPR0017.LRV,MPDS_022/Trip_8.0_GOPR0017,00:09:30.349000,0,276.0,0,591,60.0
23,1,PassingEvent_Duration10s_002582.mp4,PassingEvent_Duration10s_002582,Trip_1.2_GP020002.LRV,MPDS_023/Trip_1.2_GP020002,00:00:52.622000,0,152.5,0,89,60.0
23,1,PassingEvent_Duration10s_002583.mp4,PassingEvent_Duration10s_002583,Trip_1.2_GP020002.LRV,MPDS_023/Trip_1.2_GP020002,00:00:56.250000,0,156.5,0,71,60.0
23,1,PassingEvent_Duration10s_002549.mp4,PassingEvent_Duration10s_002549,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:10:27.943000,0,169.5,0,684,50.0
23,1,PassingEvent_Duration10s_002576.mp4,PassingEvent_Duration10s_002576,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:11:49.880000,0,148.5,0,762,60.0
23,1,PassingEvent_Duration10s_002577.mp4,PassingEvent_Duration10s_002577,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:11:54.820000,0,193.5,0,763,60.0
23,1,PassingEvent_Duration10s_002578.mp4,PassingEvent_Duration10s_002578,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:11:57.785000,0,122.5,0,764,50.0
23,1,PassingEvent_Duration10s_002579.mp4,PassingEvent_Duration10s_002579,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:12:40.213000,0,252.5,0,773,60.0
23,1,PassingEvent_Duration10s_002580.mp4,PassingEvent_Duration10s_002580,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:12:55.223000,0,283.5,0,788,60.0
23,1,PassingEvent_Duration10s_002550.mp4,PassingEvent_Duration10s_002550,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:14:32.306000,0,173.5,0,890,40.0
23,1,PassingEvent_Duration10s_002581.mp4,PassingEvent_Duration10s_002581,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:14:52.100000,0,266.5,0,898,60.0
23,1,PassingEvent_Duration10s_002551.mp4,PassingEvent_Duration10s_002551,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:14:55.959000,0,78.5,1,953,40.0
23,1,PassingEvent_Duration10s_002552.mp4,PassingEvent_Duration10s_002552,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:14:59.962000,0,205.5,0,957,40.0
23,1,PassingEvent_Duration10s_002554.mp4,PassingEvent_Duration10s_002554,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:15:10.769000,0,131.5,0,956,40.0
23,1,PassingEvent_Duration10s_002555.mp4,PassingEvent_Duration10s_002555,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:15:28.981000,0,97.5,1,987,40.0
23,1,PassingEvent_Duration10s_002556.mp4,PassingEvent_Duration10s_002556,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:15:37.687000,0,113.5,0,978,40.0
23,1,PassingEvent_Duration10s_002553.mp4,PassingEvent_Duration10s_002553,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:15:04.565000,0,205.5,0,938,40.0
23,1,PassingEvent_Duration10s_002557.mp4,PassingEvent_Duration10s_002557,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:16:54.738000,0,135.5,0,1058,40.0
23,1,PassingEvent_Duration10s_002558.mp4,PassingEvent_Duration10s_002558,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:17:00.220000,0,92.5,1,1033,60.0
23,1,PassingEvent_Duration10s_002560.mp4,PassingEvent_Duration10s_002560,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:17:24.338000,0,88.5,1,1064,40.0
23,1,PassingEvent_Duration10s_002561.mp4,PassingEvent_Duration10s_002561,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:17:36.646000,0,108.5,0,1095,40.0
23,1,PassingEvent_Duration10s_002559.mp4,PassingEvent_Duration10s_002559,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:17:05.926000,0,67.5,1,1081,40.0
23,1,PassingEvent_Duration10s_002563.mp4,PassingEvent_Duration10s_002563,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:02:13.940000,0,92.5,1,189,60.0
23,1,PassingEvent_Duration10s_002564.mp4,PassingEvent_Duration10s_002564,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:02:29.505000,0,114.5,0,179,60.0
23,1,PassingEvent_Duration10s_002565.mp4,PassingEvent_Duration10s_002565,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:02:40.513000,0,204.5,0,191,60.0
23,1,PassingEvent_Duration10s_002562.mp4,PassingEvent_Duration10s_002562,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:02:06.790000,0,112.5,0,173,40.0
23,1,PassingEvent_Duration10s_002584.mp4,PassingEvent_Duration10s_002584,Trip_1.2_GP020002.LRV,MPDS_023/Trip_1.2_GP020002,00:03:26.225000,0,272.5,0,220,40.0
23,1,PassingEvent_Duration10s_002533.mp4,PassingEvent_Duration10s_002533,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:03:41.873000,0,208.5,0,273,40.0
23,1,PassingEvent_Duration10s_002534.mp4,PassingEvent_Duration10s_002534,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:03:46.976000,0,146.5,0,285,40.0
23,1,PassingEvent_Duration10s_002535.mp4,PassingEvent_Duration10s_002535,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:03:55.582000,0,101.5,0,270,40.0
23,1,PassingEvent_Duration10s_002536.mp4,PassingEvent_Duration10s_002536,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:04:00.685000,0,125.5,0,281,40.0
23,1,PassingEvent_Duration10s_002538.mp4,PassingEvent_Duration10s_002538,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:04:10.792000,0,80.5,1,298,60.0
23,1,PassingEvent_Duration10s_002539.mp4,PassingEvent_Duration10s_002539,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:04:16.996000,0,102.5,0,316,60.0
23,1,PassingEvent_Duration10s_002540.mp4,PassingEvent_Duration10s_002540,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:04:47.417000,0,244.5,0,312,60.0
23,1,PassingEvent_Duration10s_002537.mp4,PassingEvent_Duration10s_002537,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:04:05.989000,0,131.5,0,304,60.0
23,1,PassingEvent_Duration10s_002566.mp4,PassingEvent_Duration10s_002566,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:04:51.400000,0,261.5,0,315,60.0
23,1,PassingEvent_Duration10s_002541.mp4,PassingEvent_Duration10s_002541,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:04:57.924000,0,100.5,0,352,60.0
23,1,PassingEvent_Duration10s_002568.mp4,PassingEvent_Duration10s_002568,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:05:10.112000,0,211.5,0,317,60.0
23,1,PassingEvent_Duration10s_002569.mp4,PassingEvent_Duration10s_002569,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:05:24.922000,0,137.5,0,379,60.0
23,1,PassingEvent_Duration10s_002567.mp4,PassingEvent_Duration10s_002567,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:05:03.800000,0,227.5,0,351,60.0
23,1,PassingEvent_Duration10s_002570.mp4,PassingEvent_Duration10s_002570,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:05:35.229000,0,179.5,0,349,60.0
23,1,PassingEvent_Duration10s_002542.mp4,PassingEvent_Duration10s_002542,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:05:43.354000,0,36.5,1,364,40.0
23,1,PassingEvent_Duration10s_002543.mp4,PassingEvent_Duration10s_002543,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:05:58.964000,0,106.5,0,416,50.0
23,1,PassingEvent_Duration10s_002571.mp4,PassingEvent_Duration10s_002571,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:06:54.883000,0,122.5,0,467,50.0
23,1,PassingEvent_Duration10s_002544.mp4,PassingEvent_Duration10s_002544,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:07:00.605000,0,86.5,1,456,40.0
23,1,PassingEvent_Duration10s_002545.mp4,PassingEvent_Duration10s_002545,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:07:21.919000,0,65.5,1,496,60.0
23,1,PassingEvent_Duration10s_002546.mp4,PassingEvent_Duration10s_002546,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:07:57.643000,0,253.5,0,516,50.0
23,1,PassingEvent_Duration10s_002547.mp4,PassingEvent_Duration10s_002547,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:08:02.547000,0,158.5,0,515,50.0
23,1,PassingEvent_Duration10s_002548.mp4,PassingEvent_Duration10s_002548,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:08:40.272000,0,94.5,1,536,50.0
23,1,PassingEvent_Duration10s_002572.mp4,PassingEvent_Duration10s_002572,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:08:05.230000,0,123.5,0,499,60.0
23,1,PassingEvent_Duration10s_002573.mp4,PassingEvent_Duration10s_002573,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:08:57.865000,0,272.5,0,589,60.0
23,1,PassingEvent_Duration10s_002574.mp4,PassingEvent_Duration10s_002574,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:09:22.810000,0,204.5,0,611,60.0
23,1,PassingEvent_Duration10s_002575.mp4,PassingEvent_Duration10s_002575,Trip_1.1_GP010002.LRV,MPDS_023/Trip_1.1_GP010002,00:09:27.285000,0,135.5,0,584,60.0
23,2,PassingEvent_Duration10s_002473.mp4,PassingEvent_Duration10s_002473,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:00:48.320000,0,239.5,0,67,50.0
23,2,PassingEvent_Duration10s_002481.mp4,PassingEvent_Duration10s_002481,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:10:40.433000,0,313.5,0,666,50.0
23,2,PassingEvent_Duration10s_002480.mp4,PassingEvent_Duration10s_002480,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:10:05.710000,0,138.5,0,648,50.0
23,2,PassingEvent_Duration10s_002446.mp4,PassingEvent_Duration10s_002446,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:16.988000,0,212.5,0,735,60.0
23,2,PassingEvent_Duration10s_002447.mp4,PassingEvent_Duration10s_002447,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:20.900000,0,117.5,0,734,60.0
23,2,PassingEvent_Duration10s_002483.mp4,PassingEvent_Duration10s_002483,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:11:22.563000,0,212.5,0,716,50.0
23,2,PassingEvent_Duration10s_002448.mp4,PassingEvent_Duration10s_002448,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:25.193000,0,133.5,0,697,60.0
23,2,PassingEvent_Duration10s_002484.mp4,PassingEvent_Duration10s_002484,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:11:34.471000,0,76.5,1,722,50.0
23,2,PassingEvent_Duration10s_002449.mp4,PassingEvent_Duration10s_002449,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:39.200000,0,152.5,0,711,60.0
23,2,PassingEvent_Duration10s_002482.mp4,PassingEvent_Duration10s_002482,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:11:04.151000,0,146.5,0,673,50.0
23,2,PassingEvent_Duration10s_002450.mp4,PassingEvent_Duration10s_002450,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:43.405000,0,107.5,0,727,60.0
23,2,PassingEvent_Duration10s_002451.mp4,PassingEvent_Duration10s_002451,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:47.800000,0,144.5,0,755,60.0
23,2,PassingEvent_Duration10s_002452.mp4,PassingEvent_Duration10s_002452,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:49.409000,0,130.5,0,734,60.0
23,2,PassingEvent_Duration10s_002453.mp4,PassingEvent_Duration10s_002453,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:11:58.150000,0,121.5,0,727,60.0
23,2,PassingEvent_Duration10s_002455.mp4,PassingEvent_Duration10s_002455,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:12:19.329000,0,270.5,0,759,60.0
23,2,PassingEvent_Duration10s_002454.mp4,PassingEvent_Duration10s_002454,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:12:02.318000,0,199.5,0,741,60.0
23,2,PassingEvent_Duration10s_002456.mp4,PassingEvent_Duration10s_002456,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:12:25.634000,0,145.5,0,783,60.0
23,2,PassingEvent_Duration10s_002485.mp4,PassingEvent_Duration10s_002485,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:12:26.306000,0,234.5,0,764,50.0
23,2,PassingEvent_Duration10s_002486.mp4,PassingEvent_Duration10s_002486,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:12:31.109000,0,282.5,0,758,60.0
23,2,PassingEvent_Duration10s_002457.mp4,PassingEvent_Duration10s_002457,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:12:48.449000,0,166.5,0,795,60.0
23,2,PassingEvent_Duration10s_002458.mp4,PassingEvent_Duration10s_002458,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:12:57.455000,0,263.5,0,804,60.0
23,2,PassingEvent_Duration10s_002459.mp4,PassingEvent_Duration10s_002459,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:13:11.264000,0,141.5,0,807,60.0
23,2,PassingEvent_Duration10s_002460.mp4,PassingEvent_Duration10s_002460,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:13:15.667000,0,130.5,0,835,60.0
23,2,PassingEvent_Duration10s_002461.mp4,PassingEvent_Duration10s_002461,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:13:23.720000,0,164.5,0,846,60.0
23,2,PassingEvent_Duration10s_002487.mp4,PassingEvent_Duration10s_002487,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:13:08.834000,0,127.5,0,838,50.0
23,2,PassingEvent_Duration10s_002463.mp4,PassingEvent_Duration10s_002463,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:14:17.800000,0,184.5,0,905,35.0
23,2,PassingEvent_Duration10s_002464.mp4,PassingEvent_Duration10s_002464,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:14:19.910000,0,143.5,0,914,60.0
23,2,PassingEvent_Duration10s_002465.mp4,PassingEvent_Duration10s_002465,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:14:29.816000,0,116.5,0,918,60.0
23,2,PassingEvent_Duration10s_002462.mp4,PassingEvent_Duration10s_002462,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:14:08.902000,0,132.5,0,902,60.0
23,2,PassingEvent_Duration10s_002488.mp4,PassingEvent_Duration10s_002488,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:15:59.448000,0,319.5,0,986,40.0
23,2,PassingEvent_Duration10s_002467.mp4,PassingEvent_Duration10s_002467,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:16:27.595000,0,225.5,0,1023,60.0
23,2,PassingEvent_Duration10s_002468.mp4,PassingEvent_Duration10s_002468,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:16:45.600000,0,206.5,0,1041,60.0
23,2,PassingEvent_Duration10s_002469.mp4,PassingEvent_Duration10s_002469,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:16:47.800000,0,173.5,0,1055,60.0
23,2,PassingEvent_Duration10s_002470.mp4,PassingEvent_Duration10s_002470,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:16:50.110000,0,213.5,0,1017,60.0
23,2,PassingEvent_Duration10s_002471.mp4,PassingEvent_Duration10s_002471,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:16:57.114000,0,165.5,0,1024,60.0
23,2,PassingEvent_Duration10s_002466.mp4,PassingEvent_Duration10s_002466,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:16:07.982000,0,158.5,0,1026,60.0
23,2,PassingEvent_Duration10s_002489.mp4,PassingEvent_Duration10s_002489,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:17:13.697000,0,150.5,0,1075,40.0
23,2,PassingEvent_Duration10s_002472.mp4,PassingEvent_Duration10s_002472,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:17:02.718000,0,201.5,0,1065,60.0
23,2,PassingEvent_Duration10s_002474.mp4,PassingEvent_Duration10s_002474,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:01:25.157000,0,130.5,0,94,40.0
23,2,PassingEvent_Duration10s_002490.mp4,PassingEvent_Duration10s_002490,Trip_2.2_GP020003.LRV,MPDS_023/Trip_2.2_GP020003,00:01:30.975000,0,151.5,0,148,40.0
23,2,PassingEvent_Duration10s_002432.mp4,PassingEvent_Duration10s_002432,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:03:01.846000,0,202.5,0,232,40.0
23,2,PassingEvent_Duration10s_002475.mp4,PassingEvent_Duration10s_002475,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:04:15.409000,0,145.5,0,280,40.0
23,2,PassingEvent_Duration10s_002476.mp4,PassingEvent_Duration10s_002476,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:04:25.715000,0,107.5,0,308,40.0
23,2,PassingEvent_Duration10s_002433.mp4,PassingEvent_Duration10s_002433,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:04:59.124000,0,236.5,0,306,50.0
23,2,PassingEvent_Duration10s_002477.mp4,PassingEvent_Duration10s_002477,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:04:59.838000,0,140.5,0,349,50.0
23,2,PassingEvent_Duration10s_002434.mp4,PassingEvent_Duration10s_002434,Trip_2.0_GOPR0003.LRV,MPDS_023/Trip_2.0_GOPR0003,00:05:31.946000,0,279.5,0,388,60.0
23,2,PassingEvent_Duration10s_002478.mp4,PassingEvent_Duration10s_002478,Trip_2.1_GP010003.LRV,MPDS_023/Trip_2.1_GP010003,00:05:04.410000,1,146.5,0,329,40.0
